0.000	11.270	510.125	1.080	nan	2.000	11.000	1.000	1.000	0.027
0.000	11.940	508.125	0.590	22.977	2.000	12.000	1.000	1.000	0.028
0.000	13.180	507.875	0.490	22.977	2.000	13.000	1.000	1.000	0.029
0.000	13.190	507.833	1.180	22.977	2.000	14.000	1.000	1.000	0.030
0.000	13.330	507.333	1.960	22.977	2.000	15.000	1.000	1.000	0.030
0.000	12.580	509.750	1.960	22.977	2.000	16.000	1.000	1.000	0.031
0.000	11.960	514.125	1.270	22.824	2.000	17.000	1.000	1.000	0.032
0.000	11.630	516.958	2.250	22.367	2.000	18.000	0.000	1.000	0.033
0.000	11.480	518.958	1.370	22.367	2.000	19.000	0.000	1.000	0.034
0.000	11.130	519.875	1.860	21.849	2.000	20.000	0.000	1.000	0.034
0.000	11.450	520.667	1.860	21.677	2.000	21.000	0.000	1.000	0.035
0.000	11.300	521.000	3.920	21.543	2.000	22.000	0.000	1.000	0.036
0.000	11.070	521.292	0.000	21.143	2.000	23.000	0.000	1.000	0.037
0.000	10.860	522.000	0.000	nan	2.000	0.000	0.000	1.000	0.038
0.000	10.420	522.000	1.470	21.143	2.000	1.000	0.000	1.000	0.038
0.000	10.520	522.917	1.570	nan	2.000	2.000	0.000	1.000	0.039
1.000	10.730	523.708	3.630	nan	2.000	3.000	0.000	1.000	0.040
1.000	10.220	524.500	9.900	21.840	2.000	4.000	0.000	1.000	0.041
1.000	9.540	528.333	2.940	nan	2.000	5.000	0.000	1.000	0.042
1.000	9.500	528.833	3.820	22.570	2.000	6.000	0.000	1.000	0.042
1.000	9.350	528.875	5.100	22.570	2.000	7.000	0.000	1.000	0.043
1.000	9.180	526.792	4.410	nan	2.000	8.000	1.000	1.000	0.044
1.000	9.170	524.542	5.980	23.183	2.000	9.000	1.000	1.000	0.045
1.000	10.030	525.000	5.490	23.183	2.000	10.000	1.000	1.000	0.046
1.000	10.250	521.500	5.980	23.183	2.000	11.000	1.000	1.000	0.046
1.000	10.000	517.167	5.590	nan	2.000	12.000	1.000	1.000	0.047
1.000	11.660	515.042	7.350	nan	2.000	13.000	1.000	1.000	0.048
1.000	8.260	516.667	4.900	23.183	2.000	14.000	1.000	1.000	0.049
1.000	8.850	521.042	7.250	23.183	2.000	15.000	1.000	1.000	0.050
1.000	8.500	541.500	2.650	nan	2.000	16.000	1.000	1.000	0.050
0.000	8.100	568.333	2.840	nan	2.000	17.000	1.000	1.000	0.051
0.000	7.150	565.125	1.760	nan	2.000	18.000	0.000	1.000	0.052
0.000	6.760	564.000	5.780	nan	2.000	19.000	0.000	1.000	0.053
0.000	7.090	561.417	2.550	21.911	2.000	20.000	0.000	1.000	0.054
0.000	6.150	560.125	2.250	nan	2.000	21.000	0.000	1.000	0.054
0.000	6.400	561.125	2.450	21.566	2.000	22.000	0.000	1.000	0.055
0.000	6.100	559.167	1.760	nan	2.000	23.000	0.000	1.000	0.056
0.000	5.190	558.958	0.780	nan	2.000	0.000	0.000	1.000	0.057
0.000	5.410	558.375	2.450	20.965	2.000	1.000	0.000	1.000	0.058
0.000	5.850	556.875	1.470	21.352	2.000	2.000	0.000	1.000	0.058
1.000	5.810	555.833	1.760	21.603	2.000	3.000	0.000	1.000	0.059
1.000	5.570	556.417	1.570	nan	2.000	4.000	0.000	1.000	0.060
1.000	5.430	556.708	2.740	21.603	2.000	5.000	0.000	1.000	0.061
1.000	5.350	556.417	0.000	21.841	2.000	6.000	0.000	1.000	0.062
1.000	5.020	555.542	1.080	22.482	2.000	7.000	0.000	1.000	0.062
1.000	5.340	553.833	0.880	nan	2.000	8.000	1.000	1.000	0.063
1.000	6.030	550.933	0.880	22.977	2.000	9.000	1.000	1.000	0.064
0.000	6.150	545.712	1.960	22.977	2.000	10.000	1.000	1.000	0.065
0.000	7.120	538.917	2.350	22.977	2.000	11.000	1.000	1.000	0.065
0.000	8.880	537.958	2.250	22.977	2.000	12.000	1.000	1.000	0.066
0.000	11.280	531.583	1.080	22.977	2.000	13.000	1.000	1.000	0.067
0.000	10.870	511.100	2.160	nan	2.000	14.000	1.000	1.000	0.068
0.000	11.230	501.208	4.120	22.977	2.000	15.000	1.000	1.000	0.069
0.000	10.610	520.917	4.020	nan	2.000	16.000	1.000	1.000	0.069
0.000	9.590	511.208	3.230	23.527	2.000	17.000	1.000	1.000	0.070
0.000	7.460	534.833	1.860	22.983	2.000	18.000	0.000	1.000	0.071
0.000	6.070	550.920	0.690	22.843	2.000	19.000	0.000	1.000	0.072
0.000	5.290	557.333	1.180	22.423	2.000	20.000	0.000	1.000	0.073
0.000	4.820	559.947	1.270	21.948	2.000	21.000	0.000	1.000	0.073
0.000	4.210	561.295	0.000	21.790	2.000	22.000	0.000	1.000	0.074
0.000	4.330	561.861	2.060	21.463	2.000	23.000	0.000	1.000	0.075
0.000	3.960	560.977	2.160	21.137	2.000	0.000	0.000	2.000	0.076
0.000	4.120	559.917	2.350	20.883	2.000	1.000	0.000	2.000	0.077
0.000	3.880	560.472	2.740	21.170	2.000	2.000	0.000	2.000	0.077
1.000	3.600	559.981	3.720	21.535	2.000	3.000	0.000	2.000	0.078
1.000	3.500	560.100	4.410	nan	2.000	4.000	0.000	2.000	0.079
1.000	3.370	561.097	1.960	21.900	2.000	5.000	0.000	2.000	0.080
1.000	2.850	562.500	2.450	21.900	2.000	6.000	0.000	2.000	0.081
1.000	2.730	563.958	1.470	nan	2.000	7.000	0.000	2.000	0.081
1.000	2.640	560.417	1.960	22.777	2.000	8.000	1.000	2.000	0.082
1.000	3.590	556.667	1.470	23.027	2.000	9.000	1.000	2.000	0.083
0.000	7.540	554.042	1.860	23.027	2.000	10.000	1.000	2.000	0.084
0.000	11.120	548.208	2.940	23.027	2.000	11.000	1.000	2.000	0.085
0.000	15.530	541.750	2.250	23.027	2.000	12.000	1.000	2.000	0.085
0.000	17.150	535.167	2.060	nan	2.000	13.000	1.000	2.000	0.086
0.000	16.350	514.667	4.020	23.027	2.000	14.000	1.000	2.000	0.087
0.000	16.050	504.375	1.760	nan	2.000	15.000	0.000	2.000	0.088
0.000	15.630	508.667	6.570	23.027	2.000	16.000	0.000	2.000	0.089
0.000	13.640	519.042	2.740	23.027	2.000	17.000	0.000	2.000	0.089
0.000	11.870	536.250	1.270	23.027	2.000	18.000	0.000	2.000	0.090
0.000	9.870	550.208	1.760	nan	2.000	19.000	0.000	2.000	0.091
0.000	8.190	556.250	1.370	22.460	2.000	20.000	0.000	2.000	0.092
0.000	7.180	559.542	1.960	21.737	2.000	21.000	0.000	2.000	0.093
0.000	6.630	561.833	1.180	21.150	2.000	22.000	0.000	2.000	0.093
0.000	5.480	564.167	1.670	21.150	2.000	23.000	0.000	2.000	0.094
0.000	9.930	564.250	7.550	nan	2.000	0.000	0.000	0.000	0.095
0.000	11.090	563.083	7.940	21.150	2.000	1.000	0.000	0.000	0.096
0.000	11.480	560.875	8.230	nan	2.000	2.000	0.000	0.000	0.097
0.000	11.720	561.917	10.190	21.150	2.000	3.000	0.000	0.000	0.097
0.000	12.040	560.208	12.840	20.730	2.000	4.000	0.000	0.000	0.098
0.000	12.310	560.208	9.510	20.590	2.000	5.000	0.000	0.000	0.099
0.000	11.770	559.750	10.580	20.590	2.000	6.000	0.000	0.000	0.100
0.000	11.300	560.417	8.430	20.590	2.000	7.000	0.000	0.000	0.101
0.000	10.780	559.833	2.650	20.590	2.000	8.000	0.000	0.000	0.101
0.000	11.070	558.458	8.720	nan	2.000	9.000	0.000	0.000	0.102
0.000	13.150	553.625	9.510	20.590	2.000	10.000	0.000	0.000	0.103
0.000	14.290	549.458	9.600	20.590	2.000	11.000	0.000	0.000	0.104
0.000	14.910	546.292	11.070	20.590	2.000	12.000	0.000	0.000	0.105
0.000	13.510	540.083	9.310	20.590	2.000	13.000	0.000	0.000	0.105
0.000	14.930	524.583	7.350	20.590	2.000	14.000	0.000	0.000	0.106
0.000	15.140	531.292	6.960	20.590	2.000	15.000	0.000	0.000	0.107
0.000	14.650	542.500	6.570	20.590	2.000	16.000	0.000	0.000	0.108
0.000	14.430	549.125	6.760	20.590	2.000	17.000	0.000	0.000	0.109
0.000	16.620	552.375	16.860	20.590	2.000	18.000	0.000	0.000	0.109
0.000	15.810	552.208	7.940	20.590	2.000	19.000	0.000	0.000	0.110
0.000	15.050	551.292	3.920	20.590	2.000	20.000	0.000	0.000	0.111
0.000	11.800	551.083	10.490	20.590	2.000	21.000	0.000	0.000	0.112
0.000	8.350	589.250	2.450	nan	2.000	22.000	0.000	0.000	0.113
0.000	7.630	610.125	1.570	19.987	2.000	23.000	0.000	0.000	0.113
0.000	7.360	608.583	4.020	19.987	2.000	0.000	0.000	0.000	0.114
0.000	6.870	603.083	1.960	19.987	2.000	1.000	0.000	0.000	0.115
0.000	6.320	611.042	2.550	19.987	2.000	2.000	0.000	0.000	0.116
0.000	6.730	653.792	2.840	19.987	2.000	3.000	0.000	0.000	0.117
0.000	6.780	683.792	6.370	19.987	2.000	4.000	0.000	0.000	0.117
0.000	6.430	698.250	3.330	19.987	2.000	5.000	0.000	0.000	0.118
0.000	5.670	706.625	2.940	19.987	2.000	6.000	0.000	0.000	0.119
0.000	5.700	713.333	6.270	19.457	2.000	7.000	0.000	0.000	0.120
0.000	6.370	719.542	4.120	nan	2.000	8.000	0.000	0.000	0.121
0.000	5.860	718.208	1.860	19.280	2.000	9.000	0.000	0.000	0.121
0.000	9.800	727.833	5.490	nan	2.000	10.000	0.000	0.000	0.122
0.000	12.050	721.875	5.880	19.790	2.000	11.000	0.000	0.000	0.123
0.000	11.060	724.625	6.470	nan	2.000	12.000	0.000	0.000	0.124
0.000	10.570	721.542	5.490	19.790	2.000	13.000	0.000	0.000	0.125
0.000	11.650	725.083	5.100	19.790	2.000	14.000	0.000	0.000	0.125
0.000	11.560	722.125	3.530	19.790	2.000	15.000	0.000	0.000	0.126
0.000	11.420	721.208	4.210	19.790	2.000	16.000	0.000	0.000	0.127
0.000	10.560	723.125	1.370	19.790	2.000	17.000	0.000	0.000	0.128
0.000	9.570	715.000	3.720	19.790	2.000	18.000	0.000	0.000	0.129
0.000	10.160	719.958	3.040	19.790	2.000	19.000	0.000	0.000	0.129
0.000	10.700	738.542	3.330	19.790	2.000	20.000	0.000	0.000	0.130
0.000	11.180	731.083	4.510	19.665	2.000	21.000	0.000	0.000	0.131
0.000	11.790	741.417	4.700	19.290	2.000	22.000	0.000	0.000	0.132
0.000	12.000	742.375	8.620	19.290	2.000	23.000	0.000	0.000	0.133
0.000	11.790	737.750	7.150	20.216	2.000	0.000	0.000	1.000	0.133
1.000	11.660	735.042	10.880	20.726	2.000	1.000	0.000	1.000	0.134
1.000	11.570	740.250	7.640	21.022	2.000	2.000	0.000	1.000	0.135
1.000	11.900	739.458	8.330	21.527	2.000	3.000	0.000	1.000	0.136
1.000	12.080	742.583	9.410	21.527	2.000	4.000	0.000	1.000	0.137
1.000	12.170	743.875	10.680	21.527	2.000	5.000	0.000	1.000	0.137
1.000	12.130	742.125	6.760	21.891	2.000	6.000	0.000	1.000	0.138
1.000	15.710	754.792	10.980	nan	2.000	6.000	0.000	1.000	0.157
1.000	15.870	755.875	18.130	nan	2.000	7.000	0.000	1.000	0.158
1.000	16.100	753.875	9.310	22.982	2.000	8.000	1.000	1.000	0.159
1.000	16.140	751.792	16.270	nan	2.000	9.000	1.000	1.000	0.160
0.000	16.200	745.417	14.700	nan	2.000	10.000	1.000	1.000	0.161
0.000	16.350	743.042	15.970	22.593	2.000	11.000	1.000	1.000	0.161
0.000	17.310	744.792	11.270	22.593	2.000	12.000	1.000	1.000	0.162
0.000	15.090	729.375	5.680	nan	2.000	13.000	1.000	1.000	0.163
0.000	12.380	711.292	6.370	22.593	2.000	14.000	1.000	1.000	0.164
0.000	10.160	726.083	8.620	22.593	2.000	15.000	1.000	1.000	0.165
0.000	9.120	724.458	7.150	22.593	2.000	16.000	1.000	1.000	0.165
0.000	8.340	726.500	6.370	22.248	2.000	17.000	1.000	1.000	0.166
0.000	8.200	728.958	2.450	nan	2.000	18.000	0.000	1.000	0.167
0.000	8.140	730.375	5.980	nan	2.000	19.000	0.000	1.000	0.168
0.000	7.960	731.625	2.650	nan	2.000	20.000	0.000	1.000	0.169
0.000	8.090	551.917	6.960	21.337	2.000	21.000	0.000	1.000	0.169
0.000	7.560	551.833	8.530	21.187	2.000	22.000	0.000	1.000	0.170
0.000	7.600	552.333	8.720	nan	2.000	23.000	0.000	1.000	0.171
0.000	7.610	552.417	8.130	20.740	2.000	0.000	0.000	1.000	0.172
0.000	7.450	553.083	5.000	20.633	2.000	1.000	0.000	1.000	0.173
0.000	7.670	553.000	7.550	20.901	2.000	2.000	0.000	1.000	0.173
1.000	7.640	553.500	9.110	21.293	2.000	3.000	0.000	1.000	0.174
1.000	7.610	553.750	7.940	21.738	2.000	4.000	0.000	1.000	0.175
1.000	7.450	553.750	1.470	21.887	2.000	5.000	0.000	1.000	0.176
1.000	7.580	553.167	4.610	21.887	2.000	6.000	0.000	1.000	0.177
1.000	7.560	553.417	3.140	22.160	2.000	7.000	0.000	1.000	0.177
1.000	7.700	552.250	1.080	22.567	2.000	8.000	1.000	1.000	0.178
1.000	8.110	550.333	1.470	22.967	2.000	9.000	1.000	1.000	0.179
0.000	8.430	547.333	2.250	nan	2.000	10.000	1.000	1.000	0.180
0.000	8.510	545.250	2.740	nan	2.000	11.000	1.000	1.000	0.181
0.000	8.680	544.917	1.370	22.967	2.000	12.000	1.000	1.000	0.181
0.000	9.260	542.250	3.820	nan	2.000	13.000	1.000	1.000	0.182
0.000	8.340	543.083	6.470	nan	2.000	14.000	1.000	1.000	0.183
0.000	8.310	547.250	2.450	nan	2.000	15.000	1.000	1.000	0.184
0.000	8.160	546.667	1.760	22.967	2.000	16.000	1.000	1.000	0.185
0.000	7.350	545.833	1.370	nan	2.000	17.000	1.000	1.000	0.185
0.000	6.840	548.083	1.860	22.313	2.000	18.000	0.000	1.000	0.186
0.000	6.560	549.667	1.860	21.617	2.000	19.000	0.000	1.000	0.187
0.000	6.600	551.583	2.160	21.617	2.000	20.000	0.000	1.000	0.188
0.000	6.790	552.000	1.180	21.617	2.000	21.000	0.000	1.000	0.188
0.000	6.820	552.833	0.780	nan	2.000	22.000	0.000	1.000	0.189
0.000	6.980	553.083	0.200	20.747	2.000	23.000	0.000	1.000	0.190
0.000	7.180	552.333	1.270	20.747	2.000	0.000	0.000	1.000	0.191
0.000	7.360	552.417	1.760	20.747	2.000	1.000	0.000	1.000	0.192
0.000	8.500	552.500	2.550	nan	2.000	2.000	0.000	1.000	0.192
1.000	9.240	553.500	7.550	nan	2.000	3.000	0.000	1.000	0.193
1.000	9.060	552.083	5.780	nan	2.000	4.000	0.000	1.000	0.194
1.000	9.130	551.000	6.760	nan	2.000	5.000	0.000	1.000	0.195
1.000	8.890	551.417	7.450	nan	2.000	6.000	0.000	1.000	0.196
1.000	8.660	551.167	7.060	22.587	2.000	7.000	0.000	1.000	0.196
1.000	8.120	550.083	4.700	nan	2.000	8.000	1.000	1.000	0.197
1.000	8.010	549.917	2.550	23.193	2.000	9.000	1.000	1.000	0.198
0.000	8.410	549.083	1.470	23.193	2.000	10.000	1.000	1.000	0.199
0.000	9.410	546.083	4.900	22.892	2.000	11.000	1.000	1.000	0.200
0.000	10.390	540.500	5.880	22.590	2.000	12.000	1.000	1.000	0.200
0.000	10.060	537.000	4.610	nan	2.000	13.000	1.000	1.000	0.201
0.000	9.810	540.417	3.920	22.590	2.000	14.000	1.000	1.000	0.202
0.000	9.630	545.583	1.670	nan	2.000	15.000	1.000	1.000	0.203
0.000	9.990	545.333	2.940	22.590	2.000	16.000	1.000	1.000	0.204
0.000	9.480	545.500	1.570	22.590	2.000	17.000	1.000	1.000	0.204
0.000	8.680	545.750	0.000	22.440	2.000	18.000	0.000	1.000	0.205
0.000	8.290	548.000	0.780	21.990	2.000	19.000	0.000	1.000	0.206
0.000	7.660	549.667	1.270	21.847	2.000	20.000	0.000	1.000	0.207
0.000	7.710	552.583	0.780	nan	2.000	21.000	0.000	1.000	0.208
0.000	7.840	553.000	0.690	21.420	2.000	22.000	0.000	1.000	0.208
0.000	7.980	552.750	2.160	20.980	2.000	23.000	0.000	1.000	0.209
0.000	8.120	553.333	0.880	20.833	2.000	0.000	0.000	2.000	0.210
0.000	8.100	553.000	2.250	nan	2.000	1.000	0.000	2.000	0.211
0.000	8.300	552.833	1.270	nan	2.000	2.000	0.000	2.000	0.212
1.000	8.470	552.500	1.270	nan	2.000	3.000	0.000	2.000	0.212
1.000	8.830	552.750	2.450	nan	2.000	4.000	0.000	2.000	0.213
1.000	10.200	552.417	5.290	21.960	2.000	5.000	0.000	2.000	0.214
1.000	10.480	551.417	2.550	22.490	2.000	6.000	0.000	2.000	0.215
1.000	10.930	550.333	7.150	22.649	2.000	7.000	0.000	2.000	0.216
1.000	11.390	549.417	3.230	23.127	2.000	8.000	1.000	2.000	0.216
1.000	11.860	545.667	5.490	nan	2.000	9.000	1.000	2.000	0.217
0.000	12.890	543.833	0.690	23.127	2.000	10.000	1.000	2.000	0.218
0.000	13.090	540.667	1.670	23.127	2.000	11.000	1.000	2.000	0.219
0.000	13.250	540.167	2.450	23.127	2.000	12.000	1.000	2.000	0.220
0.000	12.100	542.333	8.040	23.127	2.000	13.000	1.000	2.000	0.220
0.000	12.730	544.167	2.250	nan	2.000	14.000	1.000	2.000	0.221
0.000	12.050	542.917	1.860	22.930	2.000	15.000	0.000	2.000	0.222
0.000	11.990	545.167	1.470	22.340	2.000	16.000	0.000	2.000	0.223
0.000	11.870	547.833	3.140	22.340	2.000	17.000	0.000	2.000	0.224
0.000	11.410	548.667	2.940	22.027	2.000	18.000	0.000	2.000	0.224
0.000	10.990	550.000	3.140	21.713	2.000	19.000	0.000	2.000	0.225
0.000	10.740	550.250	1.570	21.713	2.000	20.000	0.000	2.000	0.226
0.000	10.760	551.917	0.780	21.713	2.000	21.000	0.000	2.000	0.227
0.000	10.700	551.000	0.880	21.301	2.000	22.000	0.000	2.000	0.228
0.000	10.640	551.583	0.000	21.163	2.000	23.000	0.000	2.000	0.228
0.000	10.820	552.333	1.470	nan	2.000	0.000	0.000	0.000	0.229
0.000	10.990	552.083	1.370	20.647	2.000	1.000	0.000	0.000	0.230
0.000	11.020	552.333	0.880	20.647	2.000	2.000	0.000	0.000	0.231
0.000	11.180	552.250	0.000	20.647	2.000	3.000	0.000	0.000	0.232
0.000	11.910	552.417	1.470	nan	2.000	4.000	0.000	0.000	0.232
0.000	12.270	552.083	3.140	20.647	2.000	5.000	0.000	0.000	0.233
0.000	12.250	552.000	1.670	20.647	2.000	6.000	0.000	0.000	0.234
0.000	12.640	552.250	3.430	20.647	2.000	7.000	0.000	0.000	0.235
0.000	13.150	553.000	5.980	nan	2.000	8.000	0.000	0.000	0.236
0.000	13.430	550.000	1.670	20.647	2.000	9.000	0.000	0.000	0.236
0.000	15.960	547.167	2.160	20.647	2.000	10.000	0.000	0.000	0.237
0.000	18.590	544.750	1.960	20.905	2.000	11.000	0.000	0.000	0.238
0.000	19.820	538.333	3.630	nan	2.000	12.000	0.000	0.000	0.239
0.000	17.450	529.667	5.880	21.163	2.000	13.000	0.000	0.000	0.240
0.000	15.060	538.417	5.000	21.163	2.000	14.000	0.000	0.000	0.240
0.000	12.610	547.167	5.190	nan	2.000	15.000	0.000	0.000	0.241
0.000	12.310	551.167	3.230	21.163	2.000	16.000	0.000	0.000	0.242
0.000	12.240	553.583	1.960	nan	2.000	17.000	0.000	0.000	0.243
0.000	11.990	553.833	1.960	nan	2.000	18.000	0.000	0.000	0.244
0.000	11.570	555.000	3.630	20.520	2.000	19.000	0.000	0.000	0.244
0.000	10.900	556.167	2.060	nan	2.000	20.000	0.000	0.000	0.245
0.000	10.680	558.167	2.060	20.520	2.000	21.000	0.000	0.000	0.246
0.000	11.050	558.000	5.190	20.520	2.000	22.000	0.000	0.000	0.247
0.000	10.530	559.083	4.210	20.367	2.000	23.000	0.000	0.000	0.248
0.000	10.280	559.250	19.600	20.457	2.000	0.000	0.000	0.000	0.248
0.000	9.680	559.750	14.990	20.014	2.000	1.000	0.000	0.000	0.249
0.000	9.510	560.583	10.390	19.867	2.000	2.000	0.000	0.000	0.250
0.000	8.830	561.833	9.210	19.867	2.000	3.000	0.000	0.000	0.251
0.000	9.130	563.750	4.210	nan	2.000	4.000	0.000	0.000	0.252
0.000	9.000	563.417	3.530	19.867	2.000	5.000	0.000	0.000	0.252
0.000	7.120	564.250	2.550	19.867	2.000	6.000	0.000	0.000	0.253
0.000	6.540	566.500	1.860	19.867	2.000	7.000	0.000	0.000	0.254
0.000	6.720	567.000	2.550	19.867	2.000	8.000	0.000	0.000	0.255
0.000	9.240	566.333	2.740	19.867	2.000	9.000	0.000	0.000	0.256
0.000	10.110	563.333	4.210	19.867	2.000	10.000	0.000	0.000	0.256
0.000	8.990	559.583	10.580	19.292	2.000	11.000	0.000	0.000	0.257
0.000	6.680	560.083	17.440	19.100	2.000	12.000	0.000	0.000	0.258
0.000	5.930	563.667	13.130	nan	2.000	13.000	0.000	0.000	0.259
0.000	5.750	566.417	13.720	nan	2.000	14.000	0.000	0.000	0.260
0.000	5.530	568.083	7.840	19.100	2.000	15.000	0.000	0.000	0.260
0.000	6.040	568.917	4.610	19.100	2.000	16.000	0.000	0.000	0.261
0.000	6.310	569.500	5.490	19.100	2.000	17.000	0.000	0.000	0.262
0.000	6.160	569.250	5.780	19.100	2.000	18.000	0.000	0.000	0.263
0.000	5.910	569.167	8.130	19.100	2.000	19.000	0.000	0.000	0.264
0.000	5.190	569.250	7.250	nan	2.000	20.000	0.000	0.000	0.264
0.000	4.920	570.833	2.840	18.437	2.000	21.000	0.000	0.000	0.265
0.000	5.210	572.333	4.020	18.882	2.000	22.000	0.000	0.000	0.266
0.000	5.210	572.083	5.190	19.030	2.000	23.000	0.000	0.000	0.267
0.000	5.200	572.000	1.860	19.450	2.000	0.000	0.000	1.000	0.268
1.000	5.040	571.917	3.630	20.205	2.000	1.000	0.000	1.000	0.268
1.000	4.870	572.083	3.330	20.410	2.000	2.000	0.000	1.000	0.269
1.000	4.940	573.000	1.470	20.910	2.000	3.000	0.000	1.000	0.270
1.000	5.070	573.000	2.450	nan	2.000	4.000	0.000	1.000	0.271
1.000	5.290	573.167	2.740	21.225	2.000	5.000	0.000	1.000	0.272
1.000	4.720	573.750	3.720	21.540	2.000	6.000	0.000	1.000	0.272
1.000	4.340	573.583	3.530	21.540	2.000	7.000	0.000	1.000	0.273
1.000	5.080	572.833	1.470	nan	2.000	8.000	1.000	1.000	0.274
1.000	5.110	570.083	7.350	22.063	2.000	9.000	1.000	1.000	0.275
1.000	6.360	569.333	13.620	nan	2.000	10.000	1.000	1.000	0.276
1.000	7.550	565.417	11.470	nan	2.000	11.000	1.000	1.000	0.276
0.000	5.510	465.917	10.090	nan	2.000	12.000	1.000	1.000	0.277
0.000	6.710	562.417	9.900	22.063	2.000	13.000	1.000	1.000	0.278
0.000	4.890	564.000	8.620	nan	2.000	14.000	1.000	1.000	0.279
0.000	6.090	566.417	8.530	22.063	2.000	15.000	1.000	1.000	0.280
0.000	6.460	567.083	8.430	21.785	2.000	16.000	1.000	1.000	0.280
0.000	7.210	463.458	8.130	21.507	2.000	17.000	1.000	1.000	0.281
0.000	3.930	484.625	10.680	21.358	2.000	18.000	0.000	1.000	0.282
0.000	4.400	492.167	2.940	20.913	2.000	19.000	0.000	1.000	0.283
0.000	3.960	492.083	7.060	nan	2.000	20.000	0.000	1.000	0.284
0.000	3.830	492.417	3.530	20.577	2.000	21.000	0.000	1.000	0.284
0.000	3.570	493.333	5.100	nan	2.000	22.000	0.000	1.000	0.285
0.000	3.430	495.958	2.550	21.443	2.000	23.000	0.000	1.000	0.286
0.000	4.110	495.417	2.740	nan	2.000	0.000	0.000	1.000	0.287
0.000	3.510	495.625	2.650	21.443	2.000	1.000	0.000	1.000	0.288
0.000	3.080	497.167	1.270	21.443	2.000	2.000	0.000	1.000	0.288
1.000	4.190	497.167	7.450	21.443	2.000	3.000	0.000	1.000	0.289
1.000	3.510	498.042	3.530	21.938	2.000	4.000	0.000	1.000	0.290
1.000	2.810	500.042	2.350	22.103	2.000	5.000	0.000	1.000	0.291
1.000	2.820	500.500	2.740	22.103	2.000	6.000	0.000	1.000	0.292
1.000	2.630	500.708	2.740	22.103	2.000	7.000	0.000	1.000	0.292
1.000	2.660	499.667	1.370	22.408	2.000	8.000	1.000	1.000	0.293
1.000	4.710	488.958	1.960	22.713	2.000	9.000	1.000	1.000	0.294
1.000	5.310	484.208	5.780	22.713	2.000	10.000	1.000	1.000	0.295
1.000	5.750	473.333	9.410	23.193	2.000	11.000	1.000	1.000	0.296
1.000	6.590	473.966	9.210	23.353	2.000	12.000	1.000	1.000	0.296
0.000	6.700	470.083	6.080	22.617	2.000	13.000	1.000	1.000	0.297
0.000	6.310	464.250	5.590	nan	2.000	14.000	1.000	1.000	0.298
0.000	6.670	461.292	8.530	22.617	2.000	15.000	1.000	1.000	0.299
